HolderAddress,Balance
0x783a25ad0495062c7edee18f35df2e11dfcd0da2,2779.554404
0x45fbeba74005f56d3419538f2770a09b0629ecfc,100.000109
0x913cde4a1c65dc1a500f1e9c128acaf73c045ae7,18.33757828
0x396b91734d8b62969b75ede7aaab0e649ff156b1,47.13986386
0x6bac48867bc94ff20b4c62b21d484a44d04d342c,20.99885399
0x11210cbf11714c1319a8cbdee5b6e2d7dd409591,169.2131386
0xfe0cd830ea61941a417bef3df4d50759e2cf828a,21.05495
0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b,343.7125953
0xe4f6e04805d99d81f985824c7e2e052f5e8c3b86,944.9229512
0xf23803dc171079dea820048fb1ee95b2b02bef5e,400.0000044
0x6f6c0194a67c2727c61370e76042b3d92f3ac35e,15.53497218
0x11556283a2c26babd9e920188ae17572fbabf5b2,41.71363844
0x8e72eb869b3176919ce9085fa5e5686ccd2dce4d,137.3679389
0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,6.9365
0xb4c47c642ea41cb9ffce5f6c7a87bb6e3072b8a2,7.042502986
0x403089b876128b97012aee31e3f91b4f6cfebede,2.457899663
0x7d14578f06f978c52799ead8179b4a8b1875d3de,57.24108637
0x18b63a66947d3663315ddaa4e7ca273f1df8657a,28.84568501
0x7080320bed0ca0d46585aa8a81ba66880650b720,4.82E-05
0x9383f56fc77079befe3807c88cc350bae93d75d6,119.345924
0x123754aae1b68a7a6ab9336d57d4287850c34ad1,255.3227337
0x3725354b144835d529208060b3228ff07b6faa59,250.3408605
0x20617635e9722002975ce126cb6a2e4532116369,568.0633099
0xea1f00252f9c02b19b0c87001c56bd46180e61e7,4.167487823
0x98428fefe7ecc5d1b400dc05cbf2d515e0dc206a,2.087018302
0xc2fec534c461c45533e142f724d0e3930650929c,24.0874192
0x59fc2d47aba09fb7dc778b5eab02c21a901a79f9,50.0177
0x43edcbe5be576b5fdac57e3ab552b36a256bcba7,70.13098077
0x2faf55a544c5f73666438bc185aecc9d685e6e3c,5.9378
0xb65e380ef97a4b48a33fbec0f103dad7d2664574,2.61860186
0x1727ba5e37209cee3793b87c49c6e89a6a63b695,2.22876198
0x560dae433a5d9f628499f1bc4bfc67032dcd40ff,16.20732
0xcb2a9c2ce7e3d060700d72cfe5e6d2bb9959f2f4,173.7188228
0xb6531827cbe5dd31ba18ed9695118c396856e05f,41.62380384
0x4740d97c402a7a57a478b61c781104a2e4f74ae4,557.5331099
0xf789a6f16fc4849afd8c6748b452fb0929a8759e,100.2586603
0x3bb97b97fa7499d688251eabae41ab0810f6dea5,0.02
0x7a8e7b7197e94d2cb194dbed7a80575c047a7575,18.8871649
0x972cbea41df5b829f73deaf538f4af9b80db1053,25.01547967
0xb5c07a9fb691082697882e0dc13f0a5a10b6f185,399.3771995
0x2fc61ca1cf50983b7533653d95ace66e71759398,7.011409843
0x220933e19bb591f7a0162bd4eb96d9d2c88f02af,14.85209001
0x19761bb7066bef6065cda12ca6197cbc0cbf1534,4.328588303
0x197a78fe1bd3bbb64c1325c027bde8f67bac1770,17.75100607
0xe1a3c281f7978e98fb406ec2cc276da601f39cfc,150.87366
0x30024de60cfd7fbd68c1257d3ecddac6c1eb8db4,103.8110928
