,num_USDC_deposits,num_USDC_withdrawals,aUSDC_balance,30_day_log10_aUSDC_num_transactions,90_day_log10_aUSDC_num_transactions,180_day_log10_aUSDC_num_transactions,log10_aUSDC_avg_size,num_USDC_borrows,num_USDC_repayments,variableDebtUSDC_balance,30_day_log10_variableDebtUSDC_num_transactions,90_day_log10_variableDebtUSDC_num_transactions,180_day_log10_variableDebtUSDC_num_transactions,log10_variableDebtUSDC_avg_size,flash_loan,stkAAVE_balance,stkAAVE,xSUSHI_balance,xSUSHI,num_aave_gov_votes,aave_voter,total_aave_rewards,total_claim_actions
0x13a24bde707f4b99985e2fa1d82620b2197d5a72,1.0,1.0,2.0,0.0,0.0,0.0,2.6989700043360187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13a3d67b0b6ad8d7380f9b32a295d509d3987159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,4.8750612633917,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13b6043c9114e0faa796aab37e736b6014a1fee1,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.301974643785532,1.0,1.0,2.0,0.0,0.0,0.0,3.3010299956639813,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x13b7beaf8a83b97520500f6ff37d35461e2a642b,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,2.3935333335085676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13b8977e686036eb59e524b4826b853373d1cc73,3.0,3.0,0.0,0.0,1.3010299956639813,1.4313637641589874,5.108558932944275,3.0,3.0,0.0,0.0,1.255272505103306,1.380211241711606,5.045688378305408,False,0.0,False,0.0,False,0.0,False,1.207968928757732,0.6931471805599453
0x13c7b621e93f7deaf80c13e589607a1a0cbedd86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.3010299956639812,0.6020599913279624,3.7989553425578704,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13c8ef4c76b473a5434fcd6697c8168318391b9f,1.0,1.0,1.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,4.876492075638098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13c9903b8c50c6631d9e8fbb87ae9341e76262d5,1.0,1.0,0.0,0.3010299956639812,0.47712125471966244,0.47712125471966244,3.4262623246559283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13d12e1404306d2207b1599bc6c400f65ea102cd,1.0,1.0,1.0,0.0,0.0,0.0,2.1467461426289844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13dff6060899c2b2e8e295d1d7fdadcca0d446fb,1.0,1.0,0.0,0.0,0.6989700043360189,0.6989700043360189,5.994172875176739,1.0,1.0,0.0,0.0,0.6020599913279624,0.6020599913279624,5.806225747227896,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13e1699a681d48d9b98e0adf64052134559f105c,3.0,3.0,1.0,0.47712125471966244,1.414973347970818,1.414973347970818,4.738586053329239,4.0,4.0,4.0,1.2041199826559248,1.8388490907372552,1.8388490907372552,4.752707413118905,True,1.0,True,0.0,False,0.0,False,0.8981521908776213,1.3862943611198906
0x13e1e72a57e58b710f60d801268c572e4283b551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7781512503836436,5.397944402590356,True,0.0,False,0.0,False,0.0,False,1.4764484768559614,0.6931471805599453
0x13ef5dbabab22b07c95990da2a5e44e1e6965e16,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,3.000731170363826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13f2c62028750c1ceb9fb05957ce5fd53997c657,1.0,1.0,5.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,5.506187808109389,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.7330598264865988,0.6931471805599453
0x13f70f85615503ff4969d76766ec9f3dd11500b6,2.0,1.0,4.0,0.0,0.0,0.6989700043360189,4.6551384348113825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13f97a98fddbf4b47fee8750cb6c0c9c3ca48a1f,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,1.0554812538519907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13fa313235fe671b2045bc57a01a98af43881365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.3010299956639812,0.3010299956639812,3.6231453574972625,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x13fac72c2399a8f4650407e4f1b6f989346b6beb,1.0,1.0,2.0,0.0,0.0,0.0,2.5481204297796105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x13fcaddb4ccdd329ebf6d5a5614624e59be598d1,2.0,1.0,5.0,0.6020599913279624,0.6989700043360189,0.6989700043360189,5.142365309186916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x13fd940969a0a749df1fe43979b9610bd06f92f6,1.0,1.0,1.0,0.0,0.0,0.0,3.3979400086720375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1400e81dd092aa65b183da12259cc333fe8f645e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3010299956639812,2.5758246114770253,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x141f59a0283303a6b882b4d6973e418f8d75f9b3,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.756990769053663,2.0,1.0,0.0,0.0,0.7781512503836436,0.7781512503836436,5.642793981187182,False,3.0,True,0.0,False,0.0,False,1.9777273983545736,2.0794415416798357
0x14219351ee88ad9a0e447370a6bbdac03ca0502e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7781512503836436,0.7781512503836436,4.491479077574358,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1424a2485d4f89c8d8d84b7809bd23995f2abd26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5440680443502757,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x14269c411c382c9234839228740cca078f657d20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3010299956639812,0.47712125471966244,3.073960320432725,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x142e8333072899f4c6343aa5d5280488443cb76b,1.0,1.0,3.0,0.0,0.0,0.0,4.3979400086720375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1436c8f24f886125c6d4f287dde6aabe16af3e37,1.0,1.0,1.0,0.0,0.0,0.0,5.301029995663981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x143b53a2a83f5a8b8a323f64429f46062197d78a,1.0,1.0,1.0,0.0,0.6020599913279624,0.6020599913279624,3.0755469613925306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14435bb061475ff6da3f378bdd81b243ff5fcb15,1.0,1.0,0.0,0.0,0.0,0.0,5.6291998127525495,1.0,1.0,0.0,0.0,0.47712125471966244,0.47712125471966244,5.146165728273259,False,2.0,True,0.0,False,0.0,False,0.0,0.0
0x144d30dae1d8692cccfe780848b4393ddb16c233,1.0,1.0,2.0,0.6020599913279624,0.6989700043360189,0.6989700043360189,3.4044936711556373,1.0,1.0,2.0,0.0,0.3010299956639812,0.3010299956639812,3.439332693830263,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x144f08fd4758e9db5a3d8c78e1039910b85493be,1.0,1.0,0.0,0.0,0.0,0.0,1.7375381829330945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14542c39b1799a5600c38222751a0809989304b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2917930794493042,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14559df3fbe66cab6f893d8dd53f7bfe68de9c65,1.0,1.0,0.0,0.0,0.0,0.0,6.064665233019963,1.0,1.0,0.0,0.0,0.6020599913279624,0.6989700043360189,5.002975764801209,False,2.0,True,0.0,False,0.0,False,0.5469016420655919,0.0
0x1464d66d5209f6873f3daab1d6869ecc046bc509,1.0,1.0,1.0,0.0,0.3010299956639812,0.3010299956639812,2.8847387377696316,1.0,1.0,1.0,0.0,0.47712125471966244,0.47712125471966244,3.009397066010372,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x146bfbcd56dc7ae1209c4c7ace2c2b81f018b8cc,1.0,1.0,3.0,0.0,0.3010299956639812,0.3010299956639812,3.8152911123648603,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x146cd29838d85c83c07a8100c366c27c4f13d93f,1.0,1.0,1.0,0.0,0.47712125471966244,0.47712125471966244,4.524257610497221,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.603858544377552,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x147153b40f55a30ca2c54257ec4230a1aa1f7a0c,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.348938609711808,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1481120f8960eafd2e48e319dce6c5928e4d0441,1.0,1.0,3.0,0.0,0.3010299956639812,0.3010299956639812,4.0604828172930025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1489fbbff408456513eb24b1712e537ed186717e,1.0,1.0,1.0,0.0,0.0,0.0,3.00053385395982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x148e60f08c8ec9b95271fd0929a1bf8f2ed7fb81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.845624271289577,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x149290ad51f3e3cb0acf7bd04018cc101126b8f3,1.0,1.0,2.0,0.0,0.0,0.0,2.9139698933661267,1.0,1.0,1.0,0.0,0.0,0.0,2.6532125137753435,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14973e49b9e1c2b5884cc84e9c839c4211e2f35b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.47712125471966244,0.6020599913279624,0.6989700043360189,3.0168412050143387,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1497603fea33e12307ea0a1988cdff9efc4bdea4,1.0,1.0,0.0,0.0,0.47712125471966244,0.47712125471966244,2.522535711764335,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,2.3979401241943545,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x149e9d35f6af74c9e419b0eade856724198baadc,1.0,1.0,4.0,0.0,0.0,0.0,4.477121254719663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14a8513f75f5da2f1ce5561a5b3c1f17e799eae9,1.0,1.0,2.0,0.0,0.0,0.0,2.942219646818633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14b4875120989543e7627866b8bda50940f72624,1.0,1.0,4.0,0.0,0.47712125471966244,0.47712125471966244,4.521449783050661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14b7e70b0a1c322fdcaa4177c50c7f16c2276094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0236825315946048,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14b8cb752476af917ae831973318ad1814b622e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6020599913279624,1.0,3.3300581070239326,False,0.0,False,0.0,False,0.0,False,-0.7540602803472828,0.6931471805599453
0x14c0e23b154935aaa27f791d4927152bcc155c38,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.6966390744129263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14c6b99affc61e9b0753146f3437a223d0c58279,1.0,2.0,0.0,0.0,0.6020599913279624,0.6989700043360189,4.788760743564809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14cf555d2fc6f18a2fe24dd85e771ff1ed72db06,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.00001737143185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14cfefb9912ce48ef627b83e2b332ebbb6d2dee2,1.0,1.0,1.0,0.0,0.0,0.0,1.8538806501245424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14d77161278a37de493a7afa1d9b0905d3091660,1.0,1.0,1.0,0.0,0.0,0.0,2.0224283711854865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14daf02bd6312e45c3de573e90ed6b44aeb816be,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,2.698989646596944,1.0,1.0,0.0,0.0,0.47712125471966244,0.47712125471966244,2.366045486280859,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14e495f1c792185c4491b2317a02f3c3c6775c82,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,3.929760606574448,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,3.988660755939289,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14e666d67ca95e1bd54c480aa43d61050ea25125,1.0,1.0,4.0,0.0,0.0,0.3010299956639812,4.66520952448738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14e91df4ff376ecb875d98e5423fe6832b4bd3b4,1.0,1.0,2.0,0.0,0.0,0.0,3.041392685158225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14e9e9f0a8d9bac4cad8c1ce339826f42924e542,2.0,2.0,0.0,0.0,0.6020599913279624,0.9542425094393249,6.325393158846963,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.176176531643372,False,0.0,False,0.0,False,0.0,False,1.007668302518103,0.0
0x14ebf2ca6342badd9d4262b8b980f9487add12b5,1.0,1.0,0.0,0.0,0.0,0.6020599913279624,4.8936046255901955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x14f9978205ca72a4e986d79975e0cb923e25846d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6989700043360189,0.6989700043360189,3.092691926204916,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1501943d0223db29690323b99a86a6e3cefa1abc,1.0,1.0,0.0,0.0,0.0,0.6020599913279624,3.7389587723781332,2.0,1.0,2.0,0.0,0.9030899869919435,0.9030899869919435,3.6542164155993753,False,1.0,True,0.0,False,0.0,False,-0.48908871502397977,0.0
0x150d595d2b73ca2f0327fbe653f0c7fc8506fda3,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.479564974577474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x151284d72bd93ab54c0550c0176bc1b895c4741d,1.0,1.0,1.0,0.0,0.0,0.47712125471966244,2.827584643493103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1512c7c4a4266dc9a56b1f21c8cb19e13410e684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,5.000401350892366,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1514c5928534db6bcd97458515afc715c3a5b554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47712125471966244,0.6020599913279624,2.700838775135868,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1519e84999d6dbde35b00f2e73b18aa83b27290a,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.7023027202401324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x151f441c27734e78544697e4e1d4e5a77837e6a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.637466913442712,True,3.0,True,0.0,False,0.0,False,-1.0942487922191855,0.0
0x1520941c3257d4c9ccb1ff783250458dda71980d,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.002215737666684,1.0,1.0,0.0,0.0,0.6020599913279624,0.6020599913279624,4.301171064170214,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1525ac86a4f05968586d221fc42765a8dfa4ddd4,1.0,1.0,0.0,0.0,0.0,0.0,3.108865734485576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15269568f9ca4d66130b11d845ae55e072089a02,1.0,1.0,0.0,0.0,0.0,0.0,2.5382756685863352,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x152ad1bf404061fff6d893480de08ed64035bdf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.6989700043360189,0.9542425094393249,4.2434123456991575,False,1.0,True,0.0,False,0.0,False,0.5298710704784759,0.0
0x152f441c4d185bd74f7f8a6cf2c3f6fefd107733,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x153841146d7ef8acff9084c58305bf416624409b,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.6679076965716675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15395fd02c359a55f776653720247b92bee1c373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.010555623140497,True,1.0,True,0.0,False,0.0,False,0.5235615220110162,0.0
0x153db78695ac0dff7e26a4c86e33996b2f723292,2.0,1.0,1.0,0.0,0.6020599913279624,0.6020599913279624,2.8372727025023003,2.0,1.0,0.0,0.0,0.6989700043360189,0.6989700043360189,2.9140154459737113,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x154001a2f9f816389b2f6d9e07563ce0359d813d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6020599913279624,4.262680395015177,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x154401189e4329c90ac663f88d23f93a898158c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6020599913279624,0.7781512503836436,3.1782019928284657,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1546b201bf130398b35b15df813ad1183c0e36c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.1206140515825296,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x154b023c1271394cb7c7990dff3e1a21af0dc47f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.6020599913279624,0.7781512503836436,3.938178209527683,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x155114ea94e77d13dbe2eefea0b69a4fef93a097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.9030899869919435,0.9030899869919435,5.544078918637751,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1551d4217cab5e6d0b1a57650718654909f20ab9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.4771212547196626,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x155a21f61000fc4609dbb04ae85d55ab7514eb35,1.0,1.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,2.468303443771438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x155d1fdcae0544198b9d5b12b611363d480f16bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.7781512503836436,0.7781512503836436,4.82399616648071,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x155f9be0c473b6f068cb68b83d32da17e046cc99,3.0,2.0,0.0,0.0,1.2041199826559248,1.2041199826559248,4.089220271069099,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,-1.1021973023352036,0.0
0x15609d26208ab52531d9f1ed7d579a2f9dad2f65,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,2.999449148671902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1564dec4b40e00f07ca3aa9074e824ea0d15f7fb,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.689834499932792,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x1568c0257572f619b995d4b64f110727df9c8d0c,1.0,1.0,2.0,0.0,0.0,0.0,2.6989700043360187,1.0,1.0,2.0,0.0,0.3010299956639812,0.3010299956639812,3.0057842917153144,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1578a50910f1850c046f66191818401d8be45fb5,1.0,1.0,0.0,0.0,0.6989700043360189,0.6989700043360189,5.349836140563581,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15806d64fec840d7c3482d2172e625571e39c140,3.0,1.0,0.0,0.0,1.0,1.0,5.102662035996236,3.0,3.0,0.0,0.0,1.2787536009528289,1.2787536009528289,5.132710720208446,True,1.0,True,0.0,False,0.0,False,1.6026352413520188,1.6094379124341003
0x158382faa9668c43c552cec0908eafb146d80192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,4.221848749616356,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x1585448302389baaa5ba0f24a50817da14e50169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.608027507074656,False,3.0,True,0.0,False,0.0,False,0.0,0.0
0x1595c126683a3dff32776758d829601fd6189ac9,1.0,1.0,0.0,0.0,0.0,0.0,1.3979544791230982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15967114d89c4c7e2218be941a50863d3f804b28,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,4.138052761379128,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.078334628517159,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15985f5386f8221c4827275acf8f0a09e9de35f1,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.421863537783777,1.0,1.0,0.0,0.0,0.7781512503836436,0.7781512503836436,3.0155391490466594,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15a05cc78862b6976d5169ab417bf6932fd6d70e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,1.9330646346973828,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15a64df57c136f77c4b4e5cdaa91f02fd72cf1d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.301029995663981,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15adc7ec4901bfc10156395e3e878445646e721c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.4771212547196626,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15b458f7af474220ca05f34c22667dc70fde017e,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.910363376299477,1.0,1.0,0.0,0.0,0.47712125471966244,0.6020599913279624,4.610015134891728,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15bd7e5e6a35a7769bed14084f7c3b5056a8686e,1.0,1.0,0.0,0.0,0.3010299956639812,0.47712125471966244,4.980640443713556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15bdf7fd520ac9a49d9c004f3b36612fd2598c70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.96895136031229,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15bf4424522573e068e5aaab7d91cec142243330,1.0,1.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,3.6797952305798876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15c156e40b048ca746d1035dd6f01548de89e3d8,1.0,1.0,0.0,0.0,0.0,0.0,5.176360172258538,1.0,1.0,0.0,0.0,0.47712125471966244,0.6020599913279624,4.939435070152759,False,2.0,True,0.0,False,0.0,False,0.0,0.0
0x15c1fed019d7bcdf7cfa23c7503120b0dce4e9e5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,5.419908408361613,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15c7281842a45465b4cbb8f89111d99e36e5bab8,1.0,1.0,2.0,0.0,0.0,0.0,2.6989700043360187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15d04985a77c97961b1393aa247326661ccb4d63,1.0,1.0,1.0,0.0,0.0,0.0,4.643452676486188,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x15d7d0f646a6cb32bef4054510f6c20bd8436e85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.3010299956639812,0.6020599913279624,0.6020599913279624,3.8285923891681763,False,1.0,True,0.0,False,0.0,False,-0.5004809366337536,0.0
0x15d9b637df0a89de86a166cbdf4f01ca916f0ed9,1.0,1.0,0.0,0.0,0.3010299956639812,0.47712125471966244,3.7338787500491555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1.0,True,0.0,False,0.0,False,-1.4903030937208503,1.3862943611198906
